run,game,pass,turn,level,turns_since_level_start,rounds,asst_chars,loose,any_field,World model,Goal model,Action model,Recent findings,Open questions,Plan,Cross-level notes
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,25,2,13,1,136,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,26,2,14,1,139,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,27,2,15,1,537,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,28,2,16,1,129,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,29,2,17,1,307,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,30,2,18,1,510,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,31,2,19,1,225,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,32,2,20,1,146,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,33,2,21,3,939,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,1,34,2,22,1,339,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,1,1,0,1,603,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,3,1,2,1,457,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,4,1,3,3,1695,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,5,1,4,1,248,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,6,1,5,1,641,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,7,1,6,1,547,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,8,1,7,1,339,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,9,1,8,1,420,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,10,1,9,3,2780,1,1,0,1,1,0,0,1,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,11,1,10,1,601,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,12,1,11,1,294,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,13,1,12,1,431,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,14,1,13,1,613,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,15,1,14,1,388,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,16,1,15,2,961,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,17,1,16,2,1039,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,18,1,17,1,139,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,19,1,18,1,140,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,20,1,19,2,2120,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,21,1,20,1,720,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,22,1,21,1,302,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,23,1,22,1,608,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,24,1,23,1,169,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,25,1,24,1,604,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,26,1,25,1,446,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,27,1,26,1,526,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,28,1,27,1,315,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,29,1,28,1,502,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,30,1,29,1,139,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,31,1,30,3,1748,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,32,1,31,1,185,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,33,1,32,1,176,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,34,1,33,1,293,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,35,1,34,2,714,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,36,1,35,1,195,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,37,1,36,1,214,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,38,1,37,1,275,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,39,1,38,1,289,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,40,1,39,1,210,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,2,41,1,40,2,865,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,1,1,0,1,756,1,1,1,0,0,0,1,1,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,2,1,1,1,221,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,3,1,2,1,453,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,4,1,3,1,347,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,5,1,4,1,535,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,6,1,5,3,1062,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,7,1,6,1,103,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,8,1,7,1,764,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,9,1,8,1,259,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,10,1,9,1,338,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,11,1,10,1,587,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,12,1,11,1,188,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,13,1,12,1,335,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,14,1,13,1,192,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,15,1,14,1,196,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,16,2,0,1,191,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,17,2,1,1,368,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,18,2,2,2,979,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,19,2,3,1,491,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,20,2,4,1,220,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,21,2,5,1,125,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,22,2,6,1,374,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,23,2,7,2,1229,0,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,24,2,8,2,1269,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,25,2,9,1,455,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,26,2,10,1,366,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,27,2,11,1,260,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,28,2,12,1,434,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,29,2,13,1,125,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,30,2,14,1,69,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,31,2,15,1,158,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,32,2,16,1,155,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,33,2,17,1,140,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,34,2,18,2,722,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,35,2,19,1,246,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,36,2,20,2,816,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,37,2,21,1,97,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,38,2,22,1,251,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,39,2,23,1,174,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,40,2,24,1,348,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,41,2,25,1,359,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,42,2,26,1,292,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,43,2,27,1,236,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,44,2,28,1,186,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,45,2,29,1,124,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,46,2,30,1,149,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,47,2,31,1,74,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,48,2,32,1,215,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,49,2,33,1,353,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,50,2,34,1,187,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,51,2,35,1,177,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,52,2,36,1,494,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,53,2,37,1,81,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,54,2,38,1,195,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,55,2,39,1,73,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,3,56,2,40,1,0,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,1,1,0,3,574,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,2,1,1,1,701,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,3,1,2,1,357,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,4,1,3,3,1231,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,5,1,4,1,381,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,6,1,5,2,1208,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,7,1,6,1,277,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,8,1,7,1,942,0,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,9,1,8,1,287,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,10,1,9,4,4858,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,11,1,10,1,822,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,12,1,11,2,1310,1,1,0,0,0,1,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,13,1,12,2,697,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,14,1,13,2,1806,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,15,1,14,1,998,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,16,1,15,5,2764,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,17,1,16,1,459,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,18,1,17,2,942,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,19,1,18,2,1200,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,20,1,19,2,1513,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,21,2,0,1,321,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,22,2,1,1,999,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,23,2,2,2,1159,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,bp35-0a0ad940,4,24,2,3,3,4137,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,1,1,0,1,474,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,2,1,1,1,463,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,3,1,2,1,542,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,4,1,3,1,198,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,5,1,4,1,493,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,6,1,5,1,319,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,7,1,6,1,570,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,8,1,7,1,401,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,9,1,8,1,496,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,10,1,9,1,104,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,11,1,10,1,231,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,12,1,11,1,584,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,13,1,12,1,443,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,14,1,13,1,309,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,15,1,14,1,72,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,16,1,15,1,82,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,17,1,16,1,355,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,18,1,17,1,335,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,19,1,18,1,212,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,20,2,0,1,171,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,21,2,1,2,651,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,22,2,2,1,177,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,23,2,3,2,912,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,24,2,4,1,291,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,25,2,5,1,719,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,26,2,6,8,2992,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,27,2,7,1,35,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,28,2,8,1,53,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,29,2,9,1,241,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,30,2,10,1,193,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,31,2,11,1,152,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,32,2,12,2,828,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,33,2,13,1,29,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,34,2,14,1,332,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,35,2,15,1,851,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,36,2,16,2,944,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,37,2,17,1,921,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,0,38,2,18,4,583,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,1,1,0,1,367,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,2,1,1,1,243,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,3,1,2,1,205,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,4,1,3,1,185,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,5,1,4,1,746,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,6,1,5,1,305,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,7,1,6,1,284,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,8,1,7,1,231,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,9,1,8,1,298,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,10,1,9,1,643,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,11,1,10,1,329,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,12,1,11,1,521,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,13,1,12,1,213,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,14,2,0,1,378,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,15,2,1,5,2674,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,16,2,2,7,2180,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,17,3,0,1,376,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,18,3,1,1,263,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,19,3,2,1,259,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,20,3,3,1,165,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,21,3,4,1,98,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,22,3,5,1,119,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,23,3,6,1,187,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,24,3,7,2,310,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,25,3,8,1,100,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,26,3,9,1,150,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,27,3,10,1,195,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,1,28,3,11,7,1214,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,1,1,0,1,417,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,2,1,1,1,441,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,3,1,2,1,383,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,4,1,3,1,202,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,5,1,4,1,74,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,6,1,5,1,588,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,7,1,6,1,507,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,8,1,7,1,343,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,9,1,8,1,469,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,10,1,9,1,180,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,11,1,10,1,353,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,12,1,11,1,155,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,13,1,12,1,233,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,14,2,0,1,233,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,15,2,1,1,904,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,16,3,0,1,561,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,17,3,1,3,1018,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,18,3,2,2,634,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,19,3,3,1,53,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,20,3,4,1,232,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,21,3,5,1,205,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,22,3,6,1,158,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,23,3,7,1,97,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,24,3,8,2,706,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,25,3,9,1,230,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,26,3,10,1,378,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,27,3,11,1,236,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,28,3,12,1,310,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,29,3,13,6,2241,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,30,3,14,1,79,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,31,3,15,3,801,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,32,3,16,1,140,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,33,3,17,1,190,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,34,3,18,1,80,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,35,3,19,3,705,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,36,3,20,1,36,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,37,3,21,1,39,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,2,38,3,22,1,0,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,3,1,1,0,1,630,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,3,2,1,1,1,314,1,1,1,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,3,3,1,2,1,74,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,cd82-fb555c5d,3,4,1,3,1,489,1,0,0,0,0,0,0,0,0
